"Northwestern University","http://www.northwestern.edu","northwestern"
"Undergraduate Admissions - Northwestern University","http://www.ugadm.northwestern.edu","northwestern"
"Kellogg School of Management | Northwestern University","http://www.kellogg.northwestern.edu","northwestern"
"Northwestern University School of Education and Social Policy","http://www.sesp.northwestern.edu","northwestern"
"Northwestern's McCormick School of Engineering","http://www.mccormick.northwestern.edu","northwestern"
"Weinberg College of Arts and Sciences - Northwestern University","http://www.weinberg.northwestern.edu","northwestern"
"Residential Services :  |                Northwestern Student Affairs","http://www.northwestern.edu/living/","northwestern"
"Northwestern Career Advancement :  |                Northwestern Student Affairs","http://www.northwestern.edu/careers/","northwestern"
"Financial Aid: Student Financial Services - Northwestern University","http://www.northwestern.edu/sfs/financial_aid/","northwestern"
" Northwestern University Library | www.library.northwestern.edu","http://www.library.northwestern.edu/","northwestern"
"AccessibleNU :  |                Northwestern Student Affairs","http://www.northwestern.edu/accessiblenu","northwestern"
"Campus Life : Northwestern University","http://www.northwestern.edu/campus-life","northwestern"
"Campus Inclusion and Community :  |                Northwestern Student Affairs","http://www.northwestern.edu/inclusion/","northwestern"
"Counseling and Psychological Services :  |                Northwestern Student Affairs","http://www.northwestern.edu/counseling/","northwestern"
"Northwestern University School of Professional Studies","http://sps.northwestern.edu/","northwestern"
"The Graduate School - Northwestern University","http://www.tgs.northwestern.edu/","northwestern"
"Equal Opportunity and Access:&#32;  Human Resources - Northwestern University","http://www.northwestern.edu/hr/equlopp-access/","northwestern"
"Student Affairs :  |                Northwestern Student Affairs","http://www.northwestern.edu/studentaffairs/","northwestern"
"Continuing and Professional Programs : Northwestern University","http://www.northwestern.edu/academics/professional-studies-a-to-z.html","northwestern"
"University Police - Northwestern University","http://www.northwestern.edu/up/","northwestern"
"Michigan State University. Est. 1855. East Lansing, Michigan, USA.","http://www.msu.edu","msu"
" Michigan State University Office of Admissions","https://admissions.msu.edu","msu"
"Michigan State University - Eli Broad College of Business","http://broad.msu.edu","msu"
"College of Education - Michigan State University","http://www.educ.msu.edu","msu"
"College of Engineering, Michigan State University","http://www.egr.msu.edu/","msu"
"College of Arts and Letters - Michigan State University :: Home","http://www.cal.msu.edu","msu"
"Live On","http://liveon.msu.edu/","msu"
"Career Services Network - Career Services Network - Michigan State University","http://careernetwork.msu.edu/","msu"
" Office of Financial Aid | Michigan State University","http://www.finaid.msu.edu/","msu"
"MSU Libraries","http://www.lib.msu.edu/","msu"
"Resource Center for Persons with Disabilities at Michigan State University","https://www.rcpd.msu.edu/","msu"
"Department of Student Life - Welcome","http://studentlife.msu.edu/","msu"
"Diversity and Inclusion","http://www.inclusion.msu.edu/diversityandinclusion","msu"
"the MSU School of Social Work","http://www.socialwork.msu.edu/","msu"
"Michigan State University College of Law","http://law.msu.edu/","msu"
"College of Natural Science - Michigan State University","https://natsci.msu.edu/","msu"
" Michigan State University","http://oie.msu.edu/","msu"
"HALE: Higher, Adult, and Lifelong Learning Center - Department of Educational Administration - College of Education - Michigan State University","http://education.msu.edu/ead/hale/center/","msu"
"MSU Police - Committed to Courtesy and Excellence","http://police.msu.edu/","msu"
"Purdue University - Indiana's Land Grant University","http://www.purdue.edu","purdue"
"Purdue University :: Undergraduate Admissions","http://www.admissions.purdue.edu","purdue"
"Welcome - Purdue Krannert","http://www.krannert.purdue.edu","purdue"
"College of Education | Purdue University","http://www.education.purdue.edu","purdue"
"College of Engineering - Purdue University","https://engineering.purdue.edu","purdue"
"Home // Purdue College of Liberal Arts","http://www.cla.purdue.edu","purdue"
"Housing &amp; Food Services Home","https://www.housing.purdue.edu/","purdue"
"Purdue CCO","https://www.cco.purdue.edu/","purdue"
"Division of Financial Aid - Purdue University","http://www.purdue.edu/dfa/","purdue"
" Purdue Libraries","https://www.lib.purdue.edu/","purdue"
"Student Success at Purdue - Disability Resource Center","https://www.purdue.edu/studentsuccess/specialized/drc/","purdue"
"Purdue University :: Student Life","http://www.admissions.purdue.edu/studentlife/","purdue"
"Building an Inclusive Community - Purdue University","http://www.purdue.edu/purdue/inclusion","purdue"
"Welcome to CAPS | Purdue University Counseling and Psychological Services","http://www.purdue.edu/caps/","purdue"
"PSY - Health and Human Sciences","http://www.purdue.edu/hhs/psy/","purdue"
"College of Veterinary Medicine - Purdue University","http://www.vet.purdue.edu/","purdue"
"Vice President for Ethics and Compliance - Purdue University","http://www.purdue.edu/ethics","purdue"
"Purdue University :: College of Science","http://www.science.purdue.edu/","purdue"
"Digital and Professional Education","https://www.distance.purdue.edu/","purdue"
"Purdue University - Police Department","https://www.purdue.edu/ehps/police/","purdue"
" University of Illinois Urbana-Champaign","http://illinois.edu","illinois"
"University of Illinois Admissions","http://admissions.illinois.edu","illinois"
"College of Business - University of Illinois","http://business.illinois.edu","illinois"
"College  College of Education | U of I","http://education.illinois.edu","illinois"
"Engineering at Illinois","http://engineering.illinois.edu","illinois"
"College of LAS &laquo; Illinois","http://www.las.illinois.edu","illinois"
"University Housing at the University of Illinois","http://www.housing.illinois.edu/","illinois"
" The Career Center","https://www.careercenter.illinois.edu/","illinois"
"OSFA","https://www.osfa.illinois.edu/","illinois"
"University Library, University of Illinois","http://www.library.illinois.edu/","illinois"
"Disability Resources &amp; Educational Services - University of Illinois","http://disability.illinois.edu/","illinois"
"The Office of Diversity, Equity, and Access (ODEA) - University of Illinois","http://diversity.illinois.edu/","illinois"
"Welcome | Psychological Services Center | University of Illinois","http://www.psc.illinois.edu/","illinois"
"University of Illinois | Degrees, Certificates, and Courses Offered Online from Illinois Online","http://online.illinois.edu/","illinois"
"Main | Public Safety | Illinois","http://publicsafety.illinois.edu/","illinois"
"Welcome to Technology Services | Technology Services at Illinois","https://techservices.illinois.edu","illinois"
"College of Law | University of Illinois","https://www.law.illinois.edu/","illinois"
"School of Social Work, University of Illinois -","http://socialwork.illinois.edu/","illinois"
"Campus Life, Illinois Admissions","https://admissions.illinois.edu/Discover/campus-life","illinois"
"Office of Registered Organizations - Illini Union","http://union.illinois.edu/get-involved/office-of-registered-organizations","illinois"
"University of Michigan","http://www.umich.edu","umich"
" Undergraduate Admissions","http://www.admissions.umich.edu","umich"
"Michigan Ross | University of Michigan&#039;s Ross School of Business","http://www.bus.umich.edu","umich"
"University of Michigan School of Education","http://www.soe.umich.edu","umich"
"Welcome to Michigan Engineering | Michigan Engineering","http://www.engin.umich.edu","umich"
"College of Literature, Science, and the Arts | University of Michigan","http://www.lsa.umich.edu","umich"
"Homepage | University Housing","http://www.housing.umich.edu/","umich"
"Welcome to The Career Center | Career Center","https://careercenter.umich.edu/","umich"
"itemprop="name">University of Michigan Office of Financial Aid","http://finaid.umich.edu/","umich"
"Homepage | U-M Library","http://www.lib.umich.edu/","umich"
" Services for Students with Disabilities","https://ssd.umich.edu/","umich"
"Diversity, Equity &amp; Inclusion","http://diversity.umich.edu/","umich"
"Clinical Services | U-M Counseling and Psychological Services","https://caps.umich.edu/counseling","umich"
" U-M Lifelong Learning Catalog","http://lifelonglearningcatalog.umich.edu/","umich"
"University of Michigan Division of Public Safety and Security","http://dpss.umich.edu/","umich"
"University of Michigan School of Information | Inspiration. Innovation. Impact.","https://si.umich.edu/","umich"
"The University of Michigan Law School","http://www.law.umich.edu","umich"
"School of Social Work | University of Michigan","http://ssw.umich.edu/","umich"
"Welcome to Student Life | Student Life","https://studentlife.umich.edu/","umich"
"University of Michigan Maize Pages - Home","https://maizepages.umich.edu/","umich"
"Penn State-A Public Research University Serving Pennsylvania and the Global Community","http://www.psu.edu","psu"
"Home - Undergraduate Admissions","http://admissions.psu.edu","psu"
"Smeal College of Business  Penn State Smeal College of Business","http://www.smeal.psu.edu","psu"
"Welcome  Penn State College of Education","http://www.ed.psu.edu/","psu"
"Penn State Engineering","http://www.engr.psu.edu/","psu"
"College of the Liberal Arts","http://www.la.psu.edu","psu"
"Penn State University Park Housing |","http://housing.psu.edu/","psu"
"Penn State Career Services","http://studentaffairs.psu.edu/career/","psu"
"News and Updates &mdash; Penn State Office of Student Aid","http://studentaid.psu.edu/","psu"
"University Libraries","https://libraries.psu.edu/","psu"
"Welcome to the Office for Disability Services &mdash; Office of the Vice Provost for Educational Equity","http://equity.psu.edu/ods","psu"
"College of Agricultural Sciences &mdash; Penn State University","http://agsci.psu.edu/","psu"
"Penn State College of Communications","http://comm.psu.edu/","psu"
"Student Affairs @ Penn State | Counseling & Psychological Services","https://studentaffairs.psu.edu/counseling/","psu"
"College of Information Sciences and Technology |","http://ist.psu.edu/","psu"
"Legal Education at Penn State","http://law.psu.edu/","psu"
"The College of Health and Human Development","http://hhd.psu.edu/","psu"
"Welcome to Educational Equity &mdash; Office of the Vice Provost for Educational Equity","http://equity.psu.edu/","psu"
"Penn State for Adult Learners","http://www.adultlearner.psu.edu/","psu"
"Penn State University Police &amp; Public Safety","http://www.police.psu.edu/","psu"
"University of Minnesota Twin Cities","http://twin-cities.umn.edu/","minnesota"
"Admissions - University of Minnesota Twin Cities","http://admissions.tc.umn.edu","minnesota"
"Carlson School of Management","http://www.csom.umn.edu","minnesota"
"College of Education &amp; Human Development | University of Minnesota","http://www.cehd.umn.edu","minnesota"
"College of Science and Engineering","http://cse.umn.edu","minnesota"
"College of Liberal Arts | University of Minnesota","http://www.cla.umn.edu","minnesota"
"Welcome | Housing &amp; Residential Life","http://www.housing.umn.edu/","minnesota"
"U of M Career Services","http://www.career.umn.edu/","minnesota"
"Financial aid basics","http://onestop.umn.edu/finances/financial_aid/basics/index.html","minnesota"
"Home - University of Minnesota Libraries &middot; University of Minnesota Libraries","https://www.lib.umn.edu/","minnesota"
"Disability Resource Center | Disability Resource Center","http://diversity.umn.edu/disability","minnesota"
" Student Unions &amp; Activities","http://sua.umn.edu/","minnesota"
"Diversity, Equity and Inclusion | Office for Public Engagement","http://www.engagement.umn.edu/our-impact/issue-area-networks/diversity","minnesota"
"College of Design: University of Minnesota","http://design.umn.edu/","minnesota"
"School of Social Work - University of Minnesota","http://www.cehd.umn.edu/ssw/","minnesota"
"University of Minnesota Law School","https://www.law.umn.edu/","minnesota"
"Home - College of Veterinary Medicine - University of Minnesota","http://www.cvm.umn.edu/","minnesota"
" Equal Opportunity and Affirmative Action","https://diversity.umn.edu/eoaa/","minnesota"
"College of Continuing Education","http://cce.umn.edu/","minnesota"
"Police Department | UMPD","http://police.umn.edu/","minnesota"
"University of WisconsinMadison","http://www.wisc.edu","wisconsin"
"Welcome | Office of Admissions and Recruitment - University of Wisconsin-Madison","http://www.admissions.wisc.edu","wisconsin"
"Wisconsin School of Business at the University of Wisconsin - Madison","http://bus.wisc.edu","wisconsin"
"UW-Madison School of Education","http://www.education.wisc.edu","wisconsin"
"Home, College of Engineering @ The University of Wisconsin-Madison, initiatives in energy, health, nanotechnology, security, and information technology","http://www.engr.wisc.edu","wisconsin"
"College of Letters &#38; Science, University of Wisconsin&ndash;Madison","http://www.ls.wisc.edu","wisconsin"
" University Housing","http://www.housing.wisc.edu/","wisconsin"
" CEC","http://www.ccas.wisc.edu/careerexplorationcenter/","wisconsin"
" Office of Student Financial Aid - University of WisconsinMadison","https://finaid.wisc.edu/","wisconsin"
"Library | University of Wisconsin-Madison","https://www.library.wisc.edu/","wisconsin"
"McBurney Disability Resource Center - University of Wisconsin&ndash;Madison WI","https://mcburney.wisc.edu/","wisconsin"
"Continuing Education through University of Wisconsin-Madison Continuing Studies","http://continuingstudies.wisc.edu/","wisconsin"
"UWPD | UW-Madison","http://uwpd.wisc.edu/","wisconsin"
"Information Technology - University of Wisconsin-Madison","https://it.wisc.edu/","wisconsin"
"University of Wisconsin Law School | Law In Action","http://www.law.wisc.edu/","wisconsin"
"Welcome to The School of Social Work | UW-Madison School of Social Work","https://socwork.wisc.edu/","wisconsin"
"Campus life","http://www.wisc.edu/campus-life/","wisconsin"
"Wisconsin Involvement Network (WIN) - Organizations","https://win.wisc.edu/organizations","wisconsin"
"Welcome - The Ohio State University","http://www.osu.edu","osu"
"Undergraduate Admissions - Ohio State University","http://undergrad.osu.edu","osu"
"Fisher College of Business | The Ohio State University","http://fisher.osu.edu/","osu"
"Education &amp; Human Ecology","http://ehe.osu.edu","osu"
"COLLEGE OF ENGINEERING","https://engineering.osu.edu/","osu"
"Homepage | Arts and Sciences","http://artsandsciences.osu.edu","osu"
"University Housing","https://housing.osu.edu/","osu"
"Career Counseling and Support Services at The Ohio State University","http://careerconnection.osu.edu/","osu"
"Student Financial Aid - The Ohio State University","http://sfa.osu.edu/","osu"
"Home - Ohio State University Libraries","https://library.osu.edu/","osu"
"Disability Services at The Ohio State University","http://slds.osu.edu/","osu"
"The Office of Student Life at The Ohio State University","http://studentlife.osu.edu/","osu"
"School of Communication","http://comm.osu.edu/","osu"
"Counseling and Consultation Service","http://www.ccs.ohio-state.edu/","osu"
"College of Social Work- The Ohio State University","http://csw.ohio-state.edu/","osu"
"Moritz College of Law","http://moritzlaw.osu.edu/","osu"
"ADA Coordinator's Office at The Ohio State University","http://ada.osu.edu/","osu"
" Office of Diversity and Inclusion","https://odi.osu.edu/","osu"
" Office of Distance Education and eLearning","http://odee.osu.edu/","osu"
" Department of Public Safety","https://dps.osu.edu/","osu"
"The University of Iowa","http://www.uiowa.edu","iowa"
"Undergraduate Admissions - The University of Iowa","http://admissions.uiowa.edu","iowa"
"The Henry B. Tippie College of Business at The University of Iowa","http://tippie.uiowa.edu","iowa"
"College of Liberal Arts &amp; Sciences","http://clas.uiowa.edu","iowa"
"Home - College of Education - University of Iowa","http://www.education.uiowa.edu","iowa"
"College of Engineering | The University of Iowa","http://www.engineering.uiowa.edu","iowa"
"Housing | University Housing &amp; Dining | The University of Iowa","http://housing.uiowa.edu/","iowa"
"Pomerantz Career Center | for Leadership and Career Advancement","http://careers.uiowa.edu/","iowa"
"The Office of Student Financial Aid | The University of Iowa","http://financialaid.uiowa.edu/","iowa"
"The University of Iowa Libraries","http://www.lib.uiowa.edu/","iowa"
"Student Disability Services - The University of Iowa","https://sds.studentlife.uiowa.edu/","iowa"
"Homepage | Diversity at Iowa","http://diversity.uiowa.edu/","iowa"
"University Counseling Services - The University of Iowa","https://counseling.studentlife.uiowa.edu/","iowa"
"Distance and Online Education | Division of Continuing Education","http://distance.uiowa.edu/","iowa"
"Department of Public Safety |","http://police.uiowa.edu/","iowa"
"Information Technology Services | Connecting Campus","http://its.uiowa.edu","iowa"
"College of Law |","http://law.uiowa.edu/","iowa"
"Welcome to School of Social Work | College of Liberal Arts &amp; Sciences | The University of Iowa School of Social Work | College of Liberal Arts & Sciences | The University of Iowa","http://clas.uiowa.edu/socialwork/","iowa"
"Student Life at Iowa | The University of Iowa","http://studentlife.uiowa.edu/","iowa"
"Center for Student Involvement and Leadership - The University of Iowa","http://csil.uiowa.edu/","iowa"
"Indiana University Bloomington","http://www.indiana.edu","indiana"
"Office of Admissions: Indiana University Bloomington","http://admit.indiana.edu","indiana"
"Home: Kelley School of Business: Indiana University","http://kelley.iu.edu","indiana"
"School of Education:&#160;Indiana University","http://education.indiana.edu","indiana"
"School of Informatics and Computing:&#160;Indiana University","http://www.soic.indiana.edu","indiana"
"College of Arts and Sciences","http://college.indiana.edu","indiana"
"Housing &amp; Dining:&#160;Hoosier Life:&#160;Indiana University Bloomington","https://www.indiana.edu/hoosier-life/housing-dining.html","indiana"
"Career Development Center:&#160;Indiana University Bloomington","http://cdc.indiana.edu/","indiana"
"Financial Aid:&#160;Student Central on Union:&#160;Indiana University Bloomington","http://studentcentral.indiana.edu/financial-aid/index.shtml","indiana"
"Indiana University Libraries","https://libraries.indiana.edu/","indiana"
"Disability Services for Students:&#160;Division of Student Affairs:&#160;Indiana University Bloomington","https://studentaffairs.indiana.edu/disability-services-students/index.shtml","indiana"
"Student Life &amp; Learning:&#160;Division of Student Affairs:&#160;Indiana University Bloomington","https://studentaffairs.indiana.edu/student-life-learning/","indiana"
"Indiana University Media School","http://mediaschool.indiana.edu/","indiana"
"Counseling and Psychological Services (CAPS): IU Health Center","http://healthcenter.indiana.edu/counseling/","indiana"
"School of Global and International Studies (SGIS):&#160;Indiana University Bloomington","http://sgis.indiana.edu/","indiana"
"Maurer School of Law at Indiana University Bloomington","http://law.indiana.edu/","indiana"
"Office of the Vice President for Diversity, Equity, and Multicultural Affairs:&#160;Indiana University","http://www.indiana.edu/~dema/","indiana"
"School of Social Work: Indiana University","http://socialwork.indiana.edu/","indiana"
"Adult Education:&#160;Degrees &amp; Programs:&#160;Graduate:&#160;School of Education:&#160;Indiana University","http://education.indiana.edu/graduate/programs/adult-education/","indiana"
"Indiana University Police Department","http://www.indiana.edu/~iupd/","indiana"
"Welcome to Nebraska | University of Nebraska&ndash;Lincoln","http://www.unl.edu","nebraska"
"Admissions | Undergraduate Office of Admissions | University of Nebraska&#8211;Lincoln","http://admissions.unl.edu","nebraska"
"CBA | UNL","http://cba.unl.edu","nebraska"
"College of Education and Human Sciences | University of Nebraska&ndash;Lincoln","http://cehs.unl.edu","nebraska"
"College of Engineering | University of Nebraska&ndash;Lincoln","http://engineering.unl.edu","nebraska"
"College of Arts and Sciences","http://cas.unl.edu","nebraska"
"University Housing | University of Nebraska&ndash;Lincoln","http://housing.unl.edu/","nebraska"
"Career Services | University of Nebraska&ndash;Lincoln","http://www.unl.edu/careers/welcome","nebraska"
"Scholarships &amp; Financial Aid  | University of Nebraska&ndash;Lincoln","http://financialaid.unl.edu/","nebraska"
"Libraries | University of Nebraska&ndash;Lincoln","http://libraries.unl.edu/","nebraska"
"Services for Students with Disabilities | University of Nebraska&ndash;Lincoln","http://www.unl.edu/ssd/home","nebraska"
"Diversity at UNL | University of Nebraska&ndash;Lincoln","http://diversity.unl.edu/","nebraska"
"Counseling and Psychological Services (CAPS) | University Health Center | University of Nebraska&ndash;Lincoln","http://health.unl.edu/counseling-and-psychological-services-caps","nebraska"
"Online | Office of Online &amp; Distance Education | University of Nebraska&#8211;Lincoln","http://online.unl.edu/","nebraska"
"University Police | University of Nebraska&ndash;Lincoln","http://police.unl.edu/","nebraska"
"Information Technology Services | University of Nebraska&ndash;Lincoln","http://its.unl.edu/","nebraska"
"Nebraska College of Law | University of Nebraska&ndash;Lincoln","http://law.unl.edu/","nebraska"
"Grace Abbott School of Social Work | University of Nebraska Omaha","http://socialwork.unomaha.edu","nebraska"
"Social Engagement and Student Life | Welcome to OASIS | University of Nebraska&ndash;Lincoln","http://www.unl.edu/oasis/social-engagement-and-student-life","nebraska"
"Student Organizations | Student Involvement | University of Nebraska&ndash;Lincoln","http://involved.unl.edu/student-organizations","nebraska"
"The University of Maryland :: A Public Research University Advancing our State and the World","http://www.umd.edu","maryland"
"Office of Undergraduate Admissions - University of Maryland","http://www.admissions.umd.edu","maryland"
"Robert H. Smith School of Business, University of Maryland","http://www.rhsmith.umd.edu","maryland"
"UM CoE: Home","http://www.education.umd.edu","maryland"
"A. James Clark School of Engineering, University of Maryland","http://www.eng.umd.edu","maryland"
"College of Arts &amp; Humanities","http://www.arhu.umd.edu","maryland"
"Department of Resident Life - University of Maryland","http://reslife.umd.edu/","maryland"
"University Career Center & The President's Promise @ University of Maryland","http://www.careercenter.umd.edu/","maryland"
"Office of Undergraduate Admissions - University of Maryland &raquo; Financial Aid / Scholarships","http://www.admissions.umd.edu/finaid","maryland"
"University of Maryland Libraries","http://www.lib.umd.edu/","maryland"
"University of Maryland - Counseling Center at University of Maryland","http://www.counseling.umd.edu/DSS/","maryland"
"Office of Diversity & Inclusion :: University of Maryland","http://www.diversity.umd.edu/","maryland"
"University of Maryland - Counseling Center at University of Maryland","http://www.counseling.umd.edu/","maryland"
"Office of Extended Studies","http://oes.umd.edu/","maryland"
"University of Maryland Police - Dept. of Public Safety","http://www.umpd.umd.edu/","maryland"
"Division of IT","http://it.umd.edu/","maryland"
"Behavioral and Community Health | UMD School of Public Health","http://sph.umd.edu/department/bch/","maryland"
"Department of Psychology, University of Maryland","http://www.psychology.umd.edu/","maryland"
"University Recreation & Wellness, Division of Student Affairs > Home","http://recwell.umd.edu/","maryland"
"Honor Programs, Honor Societies, and Student Organizations | UMD School of Public Health","http://sph.umd.edu/content/honor-programs-honor-societies-and-student-organizations","maryland"
"Rutgers University | Rutgers University","http://www.rutgers.edu","rutgers"
"Admissions | Rutgers University","http://www.rutgers.edu/admissions/","rutgers"
"Academics | Rutgers Business School","http://business.rutgers.edu","rutgers"
"Graduate School of Education","http://gse.rutgers.edu","rutgers"
"Rutgers University School of Engineering |","http://www.soe.rutgers.edu","rutgers"
"Arts and Sciences in Action","http://sas.rutgers.edu","rutgers"
"University Career Services","http://careers.rutgers.edu/","rutgers"
"Rutgers: Office of Financial Aid","https://studentaid.rutgers.edu/","rutgers"
" Rutgers University Libraries","http://www.libraries.rutgers.edu/","rutgers"
" Office of Disability Services","https://ods.rutgers.edu/","rutgers"
" Office of Institutional Diversity and Inclusion","http://odi.rutgers.edu/","rutgers"
"Continuing Education | Rutgers University","http://www.rutgers.edu/academics/continuing-education","rutgers"
"Division of Public Safety","http://rupd.rutgers.edu/newark.php","rutgers"
"Office of Information Technology","https://oit.rutgers.edu/","rutgers"
"Law School","http://law.rutgers.edu/","rutgers"
"Home","http://socialwork.rutgers.edu/Home.aspx","rutgers"
"College of Communication Arts and Sciences","http://cas.msu.edu/","msu"
"University Health Services","http://www.uhs.wisc.edu/","wisconsin"
"Residence Life","http://ruoncampus.rutgers.edu/","rutgers"
"Rutgers Counseling, ADAP and Psychiatric Services","http://rhscaps.rutgers.edu","rutgers"
"Get Involved Rutgers is changing","http://getinvolved.rutgers.edu","rutgers"
"Organizations","http://involvement.rutgers.edu","rutgers"
